RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
*,*,*,618,Southern Europe,Male,"[25,35[","[3,6[",0,2,1,1,77550,0
*,*,*,405,Western Europe,Male,"[25,35[","[3,6[",133300,2,1,1,72950,0
*,*,*,597,Southern Europe,Male,"[35,45[","[0,3[",0,2,1,0,41303,0
*,*,*,664,Western Europe,Female,"[25,35[","[6,9[",104159,1,1,0,134170,0
*,*,*,485,Western Europe,Male,"[45,55[","[6,9[",144245,2,1,0,51113,0
*,*,*,754,Southern Europe,Female,"[25,35[","[6,9[",0,2,1,0,89521,0
*,*,*,676,Western Europe,Female,"[55,93[","[6,9[",0,2,1,1,118523,0
*,*,*,660,Western Europe,Male,"[35,45[","[3,6[",0,2,0,0,88080,0
*,*,*,584,Southern Europe,Female,"[45,55[","[0,3[",0,1,0,1,152568,1
*,*,*,557,Western Europe,Female,"[25,35[","[0,3[",0,2,0,1,4498,0
*,*,*,465,Western Europe,Female,"[45,55[","[6,9[",122522,1,0,0,181298,1
*,*,*,765,Western Europe,Male,"[35,45[","[6,9[",92311,2,1,1,72925,0
*,*,*,545,Southern Europe,Female,"[35,45[","[0,3[",0,2,1,1,82615,0
*,*,*,492,Western Europe,Female,"[45,55[","[6,9[",0,1,1,1,182865,1
*,*,*,647,Southern Europe,Female,"[25,35[","[6,9[",109958,1,1,1,136592,1
*,*,*,700,Western Europe,Female,"[35,45[","[3,6[",144551,2,1,1,189664,0
*,*,*,701,Western Europe,Male,"[35,45[","[6,9[",107799,1,1,0,16967,0
*,*,*,670,Western Europe,Female,"[25,35[","[0,3[",57530,1,1,1,181893,1
*,*,*,646,Western Europe,Female,"[45,55[","[3,6[",47135,1,1,1,57236,0
*,*,*,561,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,83093,0
*,*,*,798,Western Europe,Male,"[25,35[","[9,12[",154496,1,1,0,191396,0
*,*,*,515,Western Europe,Male,"[35,45[","[6,9[",0,2,1,1,185054,0
*,*,*,809,Western Europe,Female,"[35,45[","[0,3[",154763,2,1,1,174800,0
*,*,*,723,Western Europe,Female,"[18,25[","[3,6[",0,2,1,1,140385,0
*,*,*,553,Western Europe,Male,"[35,45[","[9,12[",110113,2,0,0,81899,0
*,*,*,613,Southern Europe,Male,"[25,35[","[9,12[",111927,1,1,1,175796,0
*,*,*,816,Western Europe,Female,"[35,45[","[3,6[",130879,3,1,0,71906,1
*,*,*,657,Western Europe,Female,"[25,35[","[6,9[",0,2,0,1,5178,0
*,*,*,573,Southern Europe,Male,"[45,55[","[3,6[",65269,1,0,1,189989,1
*,*,*,727,Western Europe,Female,"[25,35[","[9,12[",121508,1,1,1,146785,0
*,*,*,523,Western Europe,Female,"[25,35[","[3,6[",0,2,1,0,185489,0
*,*,*,640,Western Europe,Male,"[45,55[","[0,3[",0,1,1,1,10908,0
*,*,*,588,Western Europe,Female,"[35,45[","[0,3[",103061,1,1,0,179866,1
*,*,*,743,Western Europe,Male,"[25,35[","[6,9[",77599,1,0,0,144407,0
*,*,*,841,Western Europe,Female,"[45,55[","[3,6[",0,1,0,0,183240,1
*,*,*,660,Western Europe,Male,"[18,25[","[3,6[",85089,1,1,1,71638,0
*,*,*,606,Southern Europe,Female,"[45,55[","[0,3[",109330,1,1,1,75860,0
*,*,*,647,Western Europe,Female,"[35,45[","[9,12[",0,2,0,1,92357,0
*,*,*,655,Western Europe,Female,"[25,35[","[3,6[",0,2,1,0,159639,0
*,*,*,752,Western Europe,Female,"[35,45[","[0,3[",119912,1,1,0,124355,0
*,*,*,464,Southern Europe,Female,"[25,35[","[3,6[",76002,1,1,1,158669,0
*,*,*,488,Western Europe,Female,"[35,45[","[0,3[",0,2,1,0,136675,0
*,*,*,523,Western Europe,Male,"[35,45[","[6,9[",158351,2,1,0,155305,0
*,*,*,660,Western Europe,Female,"[35,45[","[0,3[",133200,1,0,0,71434,0
*,*,*,718,Southern Europe,Male,"[25,35[","[6,9[",0,2,1,0,146876,0
*,*,*,705,Southern Europe,Male,"[25,35[","[6,9[",68424,1,1,1,64873,0
*,*,*,497,Western Europe,Male,"[35,45[","[9,12[",0,1,0,0,22074,0
*,*,*,473,Western Europe,Female,"[25,35[","[3,6[",146602,2,1,1,72947,0
*,*,*,700,Western Europe,Female,"[35,45[","[3,6[",148571,1,1,0,189827,1
*,*,*,720,Western Europe,Female,"[25,35[","[3,6[",118308,2,1,1,136120,0
*,*,*,609,Western Europe,Male,"[45,55[","[0,3[",108019,3,1,1,184525,1
*,*,*,604,Southern Europe,Male,"[35,45[","[0,3[",145082,1,1,1,23882,0
*,*,*,687,Western Europe,Female,"[55,93[","[9,12[",0,1,0,1,69829,0
*,*,*,629,Western Europe,Male,"[35,45[","[0,3[",129669,2,1,0,82774,0
*,*,*,745,Western Europe,Male,"[35,45[","[6,9[",145071,1,0,0,6078,0
*,*,*,700,Western Europe,Female,"[35,45[","[3,6[",0,2,1,0,130789,0
*,*,*,686,Western Europe,Male,"[35,45[","[6,9[",149239,1,1,1,97825,0
*,*,*,703,Western Europe,Female,"[35,45[","[6,9[",0,2,0,1,122518,0
*,*,*,622,Western Europe,Male,"[25,35[","[3,6[",96926,2,1,0,48554,0
*,*,*,638,Western Europe,Male,"[18,25[","[0,3[",0,2,0,1,162597,0
*,*,*,765,Southern Europe,Male,"[45,55[","[0,3[",91550,1,1,1,47139,0
*,*,*,569,Western Europe,Female,"[25,35[","[6,9[",145330,1,1,1,132039,0
*,*,*,473,Western Europe,Female,"[25,35[","[6,9[",110666,2,0,0,46758,0
*,*,*,642,Southern Europe,Female,"[35,45[","[6,9[",0,2,1,1,97939,0
*,*,*,779,Western Europe,Female,"[35,45[","[3,6[",0,2,0,0,25952,0
*,*,*,491,Western Europe,Female,"[35,45[","[0,3[",53369,1,1,1,103934,0
*,*,*,601,Western Europe,Female,"[45,55[","[6,9[",120783,1,1,0,63941,1
*,*,*,641,Western Europe,Male,"[25,35[","[9,12[",112495,1,1,1,32232,0
*,*,*,524,Western Europe,Male,"[45,55[","[3,6[",0,2,1,1,31841,1
*,*,*,714,Western Europe,Male,"[35,45[","[0,3[",177640,1,0,1,47167,0
*,*,*,754,Western Europe,Male,"[55,93[","[3,6[",146622,1,1,1,41815,1
*,*,*,624,Western Europe,Female,"[45,55[","[3,6[",151855,1,1,0,68794,0
*,*,*,833,Western Europe,Female,"[35,45[","[3,6[",0,2,1,0,1711,0
*,*,*,709,Southern Europe,Female,"[35,45[","[6,9[",0,3,1,0,71739,0
*,*,*,678,Southern Europe,Male,"[25,35[","[3,6[",138668,1,1,1,54144,0
*,*,*,562,Western Europe,Male,"[35,45[","[0,3[",0,1,0,1,52525,1
*,*,*,656,Western Europe,Male,"[35,45[","[9,12[",0,2,1,1,98895,0
*,*,*,619,Western Europe,Male,"[25,35[","[3,6[",0,2,1,0,194310,0
*,*,*,453,Western Europe,Female,"[25,35[","[3,6[",139987,1,1,0,136847,0
*,*,*,674,Western Europe,Male,"[45,55[","[6,9[",142072,1,1,0,37013,0
*,*,*,722,Western Europe,Male,"[35,45[","[0,3[",0,1,0,0,120907,0
*,*,*,518,Western Europe,Female,"[35,45[","[3,6[",110625,1,1,0,89328,0
*,*,*,588,Southern Europe,Male,"[45,55[","[6,9[",0,1,1,0,61931,0
*,*,*,743,Western Europe,Female,"[35,45[","[0,3[",146781,1,1,0,189308,0
*,*,*,531,Southern Europe,Female,"[45,55[","[0,3[",126496,2,1,1,164742,0
*,*,*,644,Western Europe,Male,"[35,45[","[3,6[",0,2,1,1,79928,0
*,*,*,552,Western Europe,Female,"[35,45[","[6,9[",103362,1,0,1,186870,1
*,*,*,850,Western Europe,Female,"[35,45[","[6,9[",104450,1,1,1,748,0
*,*,*,565,Western Europe,Female,"[25,35[","[9,12[",68067,1,1,0,143288,0
*,*,*,624,Western Europe,Female,"[35,45[","[3,6[",149962,2,1,0,104611,0
*,*,*,739,Western Europe,Male,"[35,45[","[3,6[",0,2,0,0,173322,0
*,*,*,665,Western Europe,Male,"[55,93[","[6,9[",104470,1,1,1,25165,1
*,*,*,827,Southern Europe,Male,"[45,55[","[0,3[",183276,1,1,1,13460,0
*,*,*,732,Western Europe,Male,"[55,93[","[9,12[",136576,1,0,1,3268,1
*,*,*,643,Western Europe,Female,"[45,55[","[3,6[",45144,1,1,0,60917,1
*,*,*,682,Western Europe,Female,"[35,45[","[0,3[",116520,1,1,1,49834,1
*,*,*,487,Western Europe,Male,"[35,45[","[6,9[",0,2,1,1,126477,0
*,*,*,651,Western Europe,Female,"[25,35[","[6,9[",0,2,1,1,126761,0
*,*,*,610,Western Europe,Female,"[25,35[","[9,12[",159562,1,0,1,103381,0
*,*,*,580,Western Europe,Male,"[35,45[","[3,6[",119689,1,1,0,137041,0
*,*,*,553,Southern Europe,Male,"[35,45[","[0,3[",181110,2,1,0,184545,0
*,*,*,581,Southern Europe,Female,"[25,35[","[6,9[",0,2,1,0,46735,0
*,*,*,499,Southern Europe,Female,"[45,55[","[0,3[",75226,2,0,0,144849,1
*,*,*,710,Southern Europe,Female,"[25,35[","[0,3[",135278,1,1,0,142200,0
*,*,*,490,Southern Europe,Female,"[35,45[","[3,6[",97266,1,1,1,92797,0
*,*,*,632,Western Europe,Female,"[45,55[","[3,6[",167963,1,0,0,140201,0
*,*,*,702,Southern Europe,Female,"[35,45[","[9,12[",0,2,1,1,158527,0
*,*,*,443,Western Europe,Female,"[35,45[","[9,12[",108308,1,1,0,129031,1
*,*,*,741,Southern Europe,Female,"[35,45[","[9,12[",121057,2,1,0,39123,0
*,*,*,751,Western Europe,Male,"[25,35[","[9,12[",147738,1,0,1,94951,0
*,*,*,789,Western Europe,Female,"[45,55[","[0,3[",158272,1,1,1,5036,1
*,*,*,566,Western Europe,Female,"[35,45[","[3,6[",141429,2,0,0,68409,0
*,*,*,489,Western Europe,Male,"[35,45[","[6,9[",0,2,0,1,196991,0
*,*,*,815,Western Europe,Male,"[45,55[","[6,9[",0,1,0,1,52885,1
*,*,*,740,Western Europe,Female,"[55,93[","[3,6[",108028,2,0,0,25980,1
*,*,*,828,Western Europe,Female,"[25,35[","[6,9[",144352,1,1,0,116613,0
*,*,*,756,Western Europe,Female,"[35,45[","[9,12[",0,2,1,0,35673,0
*,*,*,850,Western Europe,Male,"[25,35[","[0,3[",101278,2,1,1,26265,0
*,*,*,727,Western Europe,Male,"[55,93[","[3,6[",0,2,0,1,38653,0
*,*,*,635,Western Europe,Female,"[55,93[","[3,6[",117326,1,1,0,155800,1
*,*,*,716,Western Europe,Female,"[35,45[","[9,12[",115301,1,1,0,43527,1
*,*,*,706,Southern Europe,Female,"[45,55[","[0,3[",127660,2,1,0,150157,1
*,*,*,769,Western Europe,Female,"[35,45[","[0,3[",0,2,0,0,75579,0
*,*,*,686,Western Europe,Female,"[35,45[","[6,9[",152106,2,0,1,132374,0
*,*,*,781,Southern Europe,Male,"[35,45[","[3,6[",80791,1,1,0,116430,0
*,*,*,785,Western Europe,Female,"[35,45[","[0,3[",130148,1,1,0,163798,1
*,*,*,590,Western Europe,Male,"[35,45[","[0,3[",89086,1,1,0,24500,0
*,*,*,708,Western Europe,Male,"[35,45[","[9,12[",176702,2,1,1,104805,0
*,*,*,704,Western Europe,Male,"[18,25[","[0,3[",148197,2,1,0,182775,0
*,*,*,775,Southern Europe,Male,"[45,55[","[3,6[",178145,2,0,0,50168,1
*,*,*,662,*,*,*,*,104509,2,0,*,73108,0
*,*,*,796,Western Europe,Male,"[35,45[","[6,9[",165326,1,1,1,57206,0
*,*,*,642,Western Europe,Female,"[35,45[","[6,9[",0,2,1,0,10713,0
*,*,*,424,Southern Europe,Male,"[25,35[","[6,9[",0,1,1,1,16251,0
*,*,*,679,Southern Europe,Female,"[35,45[","[6,9[",0,2,1,1,163757,0
*,*,*,738,Western Europe,Male,"[55,93[","[0,3[",133745,4,1,0,28374,1
*,*,*,583,Western Europe,Female,"[25,35[","[6,9[",94754,2,1,1,18149,0
*,*,*,671,Western Europe,Male,"[25,35[","[0,3[",116235,1,1,0,172096,0
*,*,*,704,Western Europe,Female,"[35,45[","[9,12[",102556,2,1,0,171971,1
*,*,*,602,Southern Europe,Male,"[25,35[","[3,6[",103907,1,1,0,161230,0
*,*,*,655,Western Europe,Female,"[55,93[","[3,6[",138090,2,1,1,99920,0
*,*,*,656,Western Europe,Female,"[45,55[","[3,6[",113402,2,1,1,138849,0
*,*,*,770,Western Europe,Female,"[55,93[","[9,12[",110739,1,1,0,22667,1
*,*,*,748,Western Europe,Female,"[45,55[","[6,9[",29602,1,0,0,163551,1
*,*,*,618,Western Europe,Male,"[45,55[","[6,9[",0,1,1,0,13922,1
*,*,*,638,Western Europe,Male,"[25,35[","[3,6[",133501,1,0,1,155643,0
*,*,*,756,Western Europe,Male,"[35,45[","[3,6[",132624,1,1,1,58974,0
*,*,*,490,Western Europe,Female,"[35,45[","[0,3[",139659,1,1,1,176254,0
*,*,*,828,Southern Europe,Male,"[45,55[","[0,3[",109877,2,1,0,83611,1
*,*,*,479,Southern Europe,Male,"[45,55[","[3,6[",87070,1,0,1,85646,0
*,*,*,833,Western Europe,Female,"[25,35[","[3,6[",136675,2,0,0,5279,0
*,*,*,660,Western Europe,Female,"[35,45[","[0,3[",0,1,0,1,112026,1
*,*,*,772,Southern Europe,Male,"[35,45[","[9,12[",96032,1,1,1,75826,0
*,*,*,748,Western Europe,Male,"[35,45[","[3,6[",112611,1,0,1,2049,0
*,*,*,646,Western Europe,Female,"[35,45[","[0,3[",0,2,0,0,178753,0
*,*,*,710,Western Europe,Male,"[45,55[","[3,6[",158623,1,0,0,83500,1
*,*,*,549,Western Europe,Male,"[45,55[","[3,6[",92877,1,1,0,2620,1
*,*,*,680,Southern Europe,Female,"[35,45[","[6,9[",124141,2,1,0,92826,0
*,*,*,718,Southern Europe,Male,"[35,45[","[9,12[",0,2,0,0,121538,0
*,*,*,551,Western Europe,Female,"[55,93[","[0,3[",166968,1,1,0,159484,1
*,*,*,719,Western Europe,Female,"[35,45[","[3,6[",137227,3,1,0,149097,1
*,*,*,624,Western Europe,Female,"[18,25[","[3,6[",0,2,0,0,132419,0
*,*,*,775,Western Europe,Female,"[25,35[","[3,6[",152309,1,1,0,104112,0
*,*,*,496,Western Europe,Female,"[55,93[","[6,9[",91680,2,1,0,163141,1
*,*,*,647,Western Europe,Male,"[45,55[","[6,9[",130013,1,1,1,190806,1
*,*,*,773,Western Europe,Male,"[45,55[","[3,6[",0,1,0,1,144113,0
*,*,*,709,Western Europe,Female,"[25,35[","[0,3[",87815,1,1,0,138578,0
*,*,*,850,Western Europe,Female,"[55,93[","[0,3[",124678,1,1,0,70916,1
*,*,*,710,Western Europe,Female,"[45,55[","[9,12[",120530,1,1,0,166587,1
*,*,*,588,Western Europe,Female,"[35,45[","[0,3[",164308,1,1,0,48498,0
*,*,*,524,Western Europe,Male,"[35,45[","[9,12[",118569,2,0,0,82117,0
*,*,*,686,Western Europe,Male,"[35,45[","[3,6[",0,2,1,0,155024,0
*,*,*,755,Western Europe,Female,"[35,45[","[0,3[",0,2,1,0,20735,0
*,*,*,569,Southern Europe,Male,"[25,35[","[0,3[",115407,1,0,0,145528,0
*,*,*,635,Western Europe,Female,"[55,93[","[0,3[",0,1,1,1,58907,1
*,*,*,540,Southern Europe,Female,"[25,35[","[6,9[",84121,1,0,1,80699,0
*,*,*,663,Western Europe,Female,"[25,35[","[9,12[",0,2,1,0,150850,0
*,*,*,667,Western Europe,Male,"[35,45[","[0,3[",103018,1,1,0,32462,1
*,*,*,829,Southern Europe,Female,"[25,35[","[6,9[",101440,2,1,1,19324,0
*,*,*,685,Western Europe,Female,"[25,35[","[6,9[",0,2,0,1,186785,0
*,*,*,790,Western Europe,Female,"[25,35[","[9,12[",0,2,1,0,84127,0
*,*,*,539,Southern Europe,Male,"[35,45[","[6,9[",0,3,1,1,118960,0
*,*,*,602,Western Europe,Male,"[45,55[","[0,3[",191809,1,0,0,97640,0
*,*,*,632,Western Europe,Male,"[35,45[","[0,3[",100014,1,1,0,24275,0
*,*,*,773,Western Europe,Male,"[25,35[","[9,12[",0,2,1,1,1118,0
*,*,*,563,Western Europe,Female,"[35,45[","[0,3[",183573,1,1,1,66007,1
*,*,*,742,Western Europe,Female,"[25,35[","[3,6[",132116,2,1,0,129934,0
*,*,*,582,Western Europe,Female,"[25,35[","[3,6[",0,2,1,0,59669,0
*,*,*,636,Western Europe,Male,"[25,35[","[0,3[",40106,2,0,1,53512,0
*,*,*,605,Western Europe,Male,"[35,45[","[6,9[",0,1,0,1,119348,0
*,*,*,579,Western Europe,Female,"[25,35[","[0,3[",118393,1,1,1,157565,0
*,*,*,696,*,*,*,*,0,1,0,*,10884,0
*,*,*,678,Western Europe,Male,"[25,35[","[3,6[",0,2,1,0,4989,0
*,*,*,715,Western Europe,Male,"[35,45[","[9,12[",165253,1,1,0,85286,0
*,*,*,746,Southern Europe,Female,"[25,35[","[3,6[",104834,1,0,0,71911,0
*,*,*,721,Western Europe,Female,"[35,45[","[6,9[",0,2,1,1,122580,0
*,*,*,680,Western Europe,Male,"[25,35[","[0,3[",108393,1,0,1,39058,0
*,*,*,651,Southern Europe,Male,"[45,55[","[3,6[",0,2,0,0,193009,0
*,*,*,488,Western Europe,Male,"[25,35[","[3,6[",0,2,1,1,125979,0
*,*,*,488,Western Europe,Female,"[25,35[","[3,6[",140002,1,1,0,123614,0
*,*,*,694,Western Europe,Female,"[25,35[","[9,12[",0,2,1,1,26960,0
*,*,*,758,Western Europe,Male,"[25,35[","[3,6[",162658,2,1,1,115525,0
*,*,*,715,Western Europe,Male,"[18,25[","[6,9[",0,2,1,0,68667,0
*,*,*,592,Western Europe,Female,"[35,45[","[6,9[",119278,2,0,1,19371,0
*,*,*,567,Western Europe,Female,"[45,55[","[3,6[",0,2,0,1,121053,0
*,*,*,640,Western Europe,Female,"[25,35[","[9,12[",118613,1,1,0,168470,0
*,*,*,497,Western Europe,Male,"[35,45[","[6,9[",110054,2,1,1,92887,0
*,*,*,427,Southern Europe,Female,"[35,45[","[9,12[",0,2,1,0,28368,0
*,*,*,742,Western Europe,Female,"[55,93[","[3,6[",0,1,1,1,13162,1
*,*,*,670,Western Europe,Female,"[45,55[","[6,9[",138340,1,0,1,3159,0
*,*,*,498,Western Europe,Female,"[35,45[","[0,3[",120703,2,1,1,98176,0
*,*,*,757,Western Europe,Male,"[35,45[","[6,9[",144852,1,0,0,130862,0
*,*,*,601,Western Europe,Male,"[35,45[","[9,12[",127848,1,0,0,173246,0
*,*,*,694,Western Europe,Male,"[25,35[","[9,12[",144684,1,1,1,31805,0
*,*,*,826,Southern Europe,Male,"[35,45[","[3,6[",146466,2,0,0,180935,0
*,*,*,670,Southern Europe,Male,"[35,45[","[3,6[",81589,1,1,0,188228,0
*,*,*,527,Western Europe,Female,"[25,35[","[0,3[",123803,2,1,1,155847,0
*,*,*,603,Western Europe,Male,"[45,55[","[3,6[",98900,2,1,1,86190,0
*,*,*,613,Western Europe,Male,"[18,25[","[3,6[",0,2,1,1,149614,0
*,*,*,637,Western Europe,Male,"[25,35[","[6,9[",122642,2,1,0,65618,0
*,*,*,648,Western Europe,Female,"[45,55[","[9,12[",102536,1,1,1,189543,0
*,*,*,507,Western Europe,Male,"[25,35[","[9,12[",111590,1,1,0,150037,0
*,*,*,811,Western Europe,Female,"[25,35[","[3,6[",167739,2,1,1,9903,0
*,*,*,529,*,*,*,*,96134,3,1,*,108733,1
*,*,*,711,Western Europe,Female,"[35,45[","[0,3[",133608,1,1,1,120586,0
*,*,*,475,Western Europe,Male,"[35,45[","[6,9[",0,1,1,1,57000,1
*,*,*,850,Western Europe,Female,"[35,45[","[0,3[",104387,1,1,0,105887,0
*,*,*,644,Southern Europe,Female,"[25,35[","[3,6[",153456,2,1,1,82697,0
*,*,*,648,Western Europe,Female,"[35,45[","[6,9[",0,2,1,0,194239,0
*,*,*,573,Southern Europe,Male,"[35,45[","[3,6[",0,2,0,1,14479,0
*,*,*,513,Western Europe,Male,"[25,35[","[6,9[",60515,1,0,0,124571,0
*,*,*,695,Western Europe,Female,"[25,35[","[9,12[",0,2,1,0,111565,0
*,*,*,638,Western Europe,Male,"[45,55[","[9,12[",139860,1,1,0,38967,0
*,*,*,727,Western Europe,Male,"[55,93[","[0,3[",128214,2,1,1,188729,1
*,*,*,539,Western Europe,Female,"[25,35[","[3,6[",91622,1,1,1,136603,0
*,*,*,808,Western Europe,Male,"[25,35[","[0,3[",0,2,1,1,46201,0
*,*,*,739,Western Europe,Female,"[35,45[","[0,3[",0,2,0,0,133466,0
*,*,*,600,Western Europe,Male,"[35,45[","[6,9[",133379,1,1,0,177379,1
*,*,*,587,Western Europe,Female,"[35,45[","[6,9[",104414,1,1,0,192026,0
*,*,*,762,Southern Europe,Female,"[35,45[","[3,6[",134205,1,1,1,139971,0
*,*,*,684,Western Europe,Female,"[55,93[","[3,6[",81246,1,1,0,69643,1
*,*,*,471,Western Europe,Female,"[35,45[","[3,6[",90064,2,1,1,96367,0
*,*,*,535,Western Europe,Male,"[25,35[","[6,9[",103805,1,1,1,125711,0
*,*,*,688,Western Europe,Female,"[25,35[","[3,6[",0,2,0,1,177608,0
*,*,*,778,Western Europe,Male,"[18,25[","[3,6[",0,2,1,1,162809,0
*,*,*,591,Western Europe,Female,"[35,45[","[0,3[",142289,1,0,1,119639,0
*,*,*,711,Western Europe,Female,"[25,35[","[6,9[",0,2,0,0,105160,0
*,*,*,789,Western Europe,Male,"[25,35[","[3,6[",175477,1,1,1,172833,0
*,*,*,509,Western Europe,Male,"[25,35[","[9,12[",0,2,1,1,6178,0
*,*,*,411,Western Europe,Male,"[25,35[","[0,3[",59697,2,1,1,53483,0
*,*,*,625,Southern Europe,Female,"[55,93[","[0,3[",107570,1,1,1,182336,0
*,*,*,632,Southern Europe,Male,"[45,55[","[3,6[",0,2,1,0,178822,0
*,*,*,528,Western Europe,Female,"[45,55[","[9,12[",135556,1,1,0,133146,1
*,*,*,760,Western Europe,Male,"[35,45[","[6,9[",162889,1,1,0,91099,1
*,*,*,455,Western Europe,Female,"[35,45[","[6,9[",170058,1,0,1,54399,0
*,*,*,629,Western Europe,Female,"[55,93[","[6,9[",0,2,1,1,133673,0
*,*,*,614,Western Europe,Male,"[35,45[","[0,3[",118312,1,1,0,146135,0
*,*,*,479,Western Europe,Female,"[35,45[","[0,3[",113090,1,1,0,195650,0
*,*,*,717,Western Europe,Male,"[35,45[","[6,9[",58469,2,1,1,172459,0
*,*,*,689,Southern Europe,Female,"[25,35[","[3,6[",139800,1,0,1,120664,0
*,*,*,639,Western Europe,Female,"[35,45[","[3,6[",98636,1,1,0,199971,0
*,*,*,611,Western Europe,Female,"[35,45[","[0,3[",114207,1,1,0,164062,0
*,*,*,350,Western Europe,Male,"[35,45[","[0,3[",109733,2,0,0,123602,1
*,*,*,717,Southern Europe,Female,"[25,35[","[0,3[",0,2,1,0,119314,0
*,*,*,648,Southern Europe,Male,"[55,93[","[0,3[",81370,1,0,1,181534,0
*,*,*,688,Western Europe,Male,"[35,45[","[0,3[",112871,2,0,1,65521,0
*,*,*,754,Western Europe,Female,"[35,45[","[6,9[",129402,1,1,1,87685,0
*,*,*,677,Western Europe,Female,"[35,45[","[3,6[",0,2,1,1,38252,0
*,*,*,701,Southern Europe,Female,"[35,45[","[9,12[",0,2,0,0,170997,0
*,*,*,641,Western Europe,Female,"[45,55[","[0,3[",117307,4,1,1,26913,1
*,*,*,835,Western Europe,Male,"[25,35[","[6,9[",124993,2,1,1,27548,0
*,*,*,708,Western Europe,Female,"[55,93[","[0,3[",0,2,0,1,3837,0
*,*,*,746,Southern Europe,Male,"[25,35[","[0,3[",113836,1,1,1,174816,0
*,*,*,581,Western Europe,Female,"[35,45[","[3,6[",135157,1,1,1,32919,0
*,*,*,559,Southern Europe,Female,"[35,45[","[0,3[",0,2,1,1,121151,0
*,*,*,524,Western Europe,Female,"[25,35[","[6,9[",0,2,0,1,147101,0
*,*,*,712,Western Europe,Male,"[35,45[","[6,9[",93979,2,1,0,60652,0
*,*,*,582,Western Europe,Female,"[35,45[","[0,3[",132077,2,1,0,192255,0
*,*,*,564,Southern Europe,Male,"[25,35[","[0,3[",125176,1,1,1,72757,0
*,*,*,606,Southern Europe,Male,"[35,45[","[0,3[",94154,1,0,1,120138,0
*,*,*,541,Western Europe,Male,"[35,45[","[9,12[",118637,1,1,1,73551,0
*,*,*,772,Southern Europe,Female,"[35,45[","[3,6[",122486,2,1,1,140709,0
*,*,*,466,Western Europe,Male,"[25,35[","[3,6[",156816,1,1,1,137476,0
*,*,*,802,Southern Europe,Male,"[35,45[","[6,9[",0,2,1,0,47322,0
*,*,*,454,Western Europe,Female,"[45,55[","[9,12[",92896,1,1,0,154344,1
*,*,*,774,Southern Europe,Female,"[35,45[","[0,3[",110647,1,0,0,108804,0
*,*,*,662,Western Europe,Male,"[25,35[","[0,3[",0,2,0,1,72930,0
*,*,*,582,Western Europe,Female,"[25,35[","[0,3[",116410,1,0,1,152791,0
*,*,*,611,Western Europe,Female,"[35,45[","[6,9[",0,2,1,0,110783,0
*,*,*,731,Southern Europe,Female,"[25,35[","[3,6[",0,2,1,0,37697,0
*,*,*,655,Southern Europe,Female,"[25,35[","[3,6[",113812,2,0,1,76844,0
*,*,*,585,Western Europe,Male,"[55,93[","[3,6[",138227,2,1,1,55288,0
*,*,*,765,Western Europe,Male,"[25,35[","[3,6[",86055,2,1,1,104220,0
*,*,*,597,Western Europe,Female,"[25,35[","[0,3[",142706,1,1,0,127233,0
*,*,*,692,Western Europe,Female,"[35,45[","[0,3[",69014,2,0,0,164621,0
*,*,*,701,Southern Europe,Male,"[35,45[","[9,12[",159694,2,1,1,71174,0
*,*,*,689,Southern Europe,Female,"[35,45[","[3,6[",154252,1,0,1,118320,0
*,*,*,661,Western Europe,Male,"[35,45[","[3,6[",0,1,1,0,155395,0
*,*,*,596,Southern Europe,Female,"[25,35[","[0,3[",0,2,1,0,8125,0
*,*,*,562,Western Europe,Male,"[55,93[","[3,6[",87141,1,1,1,39352,0
*,*,*,639,Southern Europe,Male,"[35,45[","[9,12[",130233,1,1,1,81861,0
*,*,*,815,Western Europe,Male,"[18,25[","[6,9[",171923,1,0,1,178029,0
*,*,*,635,Southern Europe,Female,"[25,35[","[3,6[",98683,2,1,0,15733,0
*,*,*,570,Western Europe,Male,"[35,45[","[6,9[",85669,1,1,0,105525,0
*,*,*,633,Western Europe,Female,"[25,35[","[6,9[",124282,1,1,1,60117,0
*,*,*,649,Western Europe,Female,"[45,55[","[3,6[",155393,1,1,1,87351,1
*,*,*,744,Western Europe,Female,"[35,45[","[9,12[",0,2,0,0,20941,0
*,*,*,725,Western Europe,Male,"[35,45[","[6,9[",104150,1,1,0,62028,0
*,*,*,790,Southern Europe,Female,"[35,45[","[3,6[",0,3,0,0,98897,0
*,*,*,511,Western Europe,Male,"[25,35[","[6,9[",0,2,1,1,49089,0
*,*,*,711,Western Europe,Female,"[25,35[","[6,9[",0,3,1,1,9679,0
*,*,*,754,*,*,*,*,0,1,1,*,189641,0
*,*,*,613,Western Europe,Male,"[35,45[","[6,9[",124340,1,0,0,193310,0
*,*,*,590,Southern Europe,Female,"[35,45[","[3,6[",139432,1,1,0,62223,0
*,*,*,523,Western Europe,Female,"[35,45[","[0,3[",102967,1,1,0,128702,1
*,*,*,672,Western Europe,Female,"[25,35[","[0,3[",142152,2,1,1,168753,0
*,*,*,561,*,*,*,*,143657,1,0,*,180932,0
*,*,*,404,Western Europe,Female,"[45,55[","[3,6[",125456,1,1,0,83716,1
