RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
*,*,*,590,France,Male,"[35,45[","[0,12[",89086,1,1,0,24500,0
*,*,*,566,Spain,Male,"[35,45[","[0,12[",0,2,1,0,66463,0
*,*,*,718,France,Female,"[25,35[","[0,12[",0,2,1,0,30380,0
*,*,*,743,France,Male,"[55,93[","[0,12[",0,2,0,1,29838,0
*,*,*,735,France,Male,"[35,45[","[0,12[",179904,1,1,1,137181,0
*,*,*,681,France,Female,"[35,45[","[0,12[",154100,1,0,0,114660,0
*,*,*,661,Germany,Male,"[35,45[","[0,12[",109908,2,1,0,115038,1
*,*,*,567,France,Female,"[45,55[","[0,12[",0,1,0,0,110900,1
*,*,*,653,Germany,Male,"[35,45[","[0,12[",104584,1,1,0,15126,1
*,*,*,505,Spain,Male,"[35,45[","[0,12[",134006,1,1,1,93737,0
*,*,*,525,France,Female,"[18,25[","[0,12[",0,2,1,0,160249,0
*,*,*,573,France,Male,"[25,35[","[0,12[",86271,2,1,1,90177,0
*,*,*,551,France,Male,"[35,45[","[0,12[",139561,1,1,0,43435,1
*,*,*,594,France,Female,"[45,55[","[0,12[",0,1,1,0,5409,1
*,*,*,640,France,Female,"[25,35[","[0,12[",167298,1,0,1,145382,0
*,*,*,640,France,Female,"[55,93[","[0,12[",116038,1,0,1,184636,0
*,*,*,623,Spain,Female,"[35,45[","[0,12[",0,1,1,1,25904,0
*,*,*,705,Germany,Female,"[35,45[","[0,12[",109974,1,1,1,36321,1
*,*,*,681,France,Male,"[45,55[","[0,12[",105969,1,1,0,5772,0
*,*,*,603,Germany,Male,"[35,45[","[0,12[",105346,2,1,1,130380,0
*,*,*,588,Spain,Female,"[35,45[","[0,12[",0,2,1,1,108739,0
*,*,*,850,Spain,Male,"[35,45[","[0,12[",0,2,1,0,141243,0
*,*,*,725,France,Female,"[25,35[","[0,12[",0,2,1,1,190777,0
*,*,*,710,Spain,Female,"[25,35[","[0,12[",0,2,1,0,9562,0
*,*,*,617,Spain,Female,"[45,55[","[0,12[",106521,1,0,1,86587,0
*,*,*,687,France,Female,"[55,93[","[0,12[",80539,1,1,0,131305,1
*,*,*,718,Spain,Female,"[45,55[","[0,12[",82322,1,0,1,11144,0
*,*,*,727,France,Female,"[25,35[","[0,12[",110998,1,1,0,101434,0
*,*,*,647,France,Male,"[35,45[","[0,12[",138937,1,1,1,101618,1
*,*,*,814,France,Female,"[45,55[","[0,12[",0,2,1,1,132870,0
*,*,*,652,France,Female,"[35,45[","[0,12[",112519,2,0,1,110421,0
*,*,*,515,France,Female,"[55,93[","[0,12[",131853,1,1,0,81437,1
*,*,*,560,France,Female,"[35,45[","[0,12[",143245,1,1,0,98661,0
*,*,*,434,*,*,*,*,109339,2,1,*,96406,1
*,*,*,490,France,Male,"[25,35[","[0,12[",0,2,1,0,32090,0
*,*,*,373,France,Male,"[35,45[","[0,12[",0,1,1,0,77786,1
*,*,*,700,*,*,*,*,137648,1,1,*,142977,1
*,*,*,749,Spain,Male,"[35,45[","[0,12[",0,2,0,0,80135,0
*,*,*,655,France,Female,"[35,45[","[0,12[",147150,1,1,1,87817,0
*,*,*,592,France,Male,"[25,35[","[0,12[",137223,1,0,0,39609,0
*,*,*,770,France,Female,"[25,35[","[0,12[",0,1,1,0,26081,1
*,*,*,616,Germany,Female,"[35,45[","[0,12[",78250,1,1,0,136935,0
*,*,*,686,France,Female,"[35,45[","[0,12[",111696,1,0,0,136644,0
*,*,*,742,France,Female,"[25,35[","[0,12[",191865,1,1,0,108458,1
*,*,*,673,France,Male,"[55,93[","[0,12[",178058,2,0,1,21064,1
*,*,*,550,France,Male,"[25,35[","[0,12[",97514,1,1,1,199139,0
*,*,*,689,Spain,Female,"[25,35[","[0,12[",0,2,1,1,192449,0
*,*,*,735,Spain,Male,"[55,93[","[0,12[",103177,1,0,1,163516,0
*,*,*,527,Spain,Male,"[25,35[","[0,12[",128396,2,1,0,79920,0
*,*,*,790,France,Female,"[45,55[","[0,12[",148636,1,0,1,16120,1
*,*,*,735,France,Male,"[45,55[","[0,12[",121973,1,1,0,148804,0
*,*,*,732,Germany,Female,"[45,55[","[0,12[",98792,1,1,0,81492,1
*,*,*,693,France,Female,"[25,35[","[0,12[",0,2,1,1,158545,0
*,*,*,684,France,Female,"[25,35[","[0,12[",122550,2,0,1,137836,0
*,*,*,454,France,Male,"[25,35[","[0,12[",0,2,1,0,198818,0
*,*,*,742,Spain,Male,"[18,25[","[0,12[",0,2,1,0,4070,0
*,*,*,636,Spain,Male,"[55,93[","[0,12[",124448,1,1,1,141365,1
*,*,*,775,France,Male,"[25,35[","[0,12[",111168,1,1,0,149331,0
*,*,*,826,France,Male,"[55,93[","[0,12[",115286,1,1,0,140126,0
*,*,*,600,Germany,Male,"[55,93[","[0,12[",138456,2,1,1,103548,0
*,*,*,609,France,Male,"[25,35[","[0,12[",126392,1,0,1,43651,0
*,*,*,565,France,Female,"[35,45[","[0,12[",0,2,1,1,129956,0
*,*,*,656,Spain,Male,"[25,35[","[0,12[",0,2,1,0,116706,0
*,*,*,664,Spain,Male,"[35,45[","[0,12[",123429,1,1,1,164924,0
*,*,*,651,Spain,Female,"[45,55[","[0,12[",89743,1,1,0,156426,1
*,*,*,628,France,Male,"[25,35[","[0,12[",149136,2,1,1,16402,0
*,*,*,767,*,*,*,*,139543,1,0,*,28038,0
*,*,*,608,Spain,Female,"[25,35[","[0,12[",0,2,1,0,10900,1
*,*,*,562,France,Female,"[25,35[","[0,12[",0,2,1,0,28137,0
*,*,*,635,Germany,Female,"[35,45[","[0,12[",79065,2,0,1,113292,0
*,*,*,702,France,Female,"[25,35[","[0,12[",149218,1,1,1,9633,0
*,*,*,506,France,Female,"[35,45[","[0,12[",0,2,1,0,31766,0
*,*,*,462,France,Male,"[35,45[","[0,12[",140133,2,0,0,131304,0
*,*,*,705,Germany,Male,"[35,45[","[0,12[",166686,2,1,1,55314,0
*,*,*,521,France,Male,"[18,25[","[0,12[",0,2,1,1,99828,0
*,*,*,556,France,Female,"[35,45[","[0,12[",134208,1,0,1,177671,0
*,*,*,552,France,Female,"[25,35[","[0,12[",0,2,1,1,1351,0
*,*,*,571,*,*,*,*,71843,1,1,*,26772,0
*,*,*,519,France,Female,"[18,25[","[0,12[",0,1,0,1,167553,0
*,*,*,597,France,Female,"[25,35[","[0,12[",0,2,1,1,174826,0
*,*,*,639,Spain,Female,"[35,45[","[0,12[",141789,1,1,0,92456,0
*,*,*,656,Spain,Male,"[45,55[","[0,12[",0,2,1,1,197962,0
*,*,*,686,France,Male,"[35,45[","[0,12[",134561,1,1,0,27596,0
*,*,*,667,France,Male,"[35,45[","[0,12[",72945,2,1,0,98932,0
*,*,*,707,Germany,Female,"[35,45[","[0,12[",109628,1,1,0,189366,0
*,*,*,689,France,Male,"[35,45[","[0,12[",160272,1,1,0,49656,0
*,*,*,745,France,Female,"[25,35[","[0,12[",0,2,1,0,154389,0
*,*,*,583,France,Male,"[25,35[","[0,12[",0,2,1,0,51285,0
*,*,*,659,France,Male,"[35,45[","[0,12[",106086,2,1,0,26901,0
*,*,*,667,Spain,Male,"[55,93[","[0,12[",137261,1,0,1,94433,1
*,*,*,662,Spain,Male,"[35,45[","[0,12[",94901,1,1,1,48234,0
*,*,*,651,France,Female,"[55,93[","[0,12[",0,1,0,0,84383,1
*,*,*,664,Germany,Male,"[25,35[","[0,12[",172813,2,1,1,108009,0
*,*,*,615,France,Male,"[55,93[","[0,12[",0,2,1,1,165577,0
*,*,*,659,Spain,Male,"[25,35[","[0,12[",0,2,1,0,99342,0
*,*,*,646,France,Male,"[35,45[","[0,12[",0,2,1,0,1528,0
*,*,*,670,France,Female,"[25,35[","[0,12[",57530,1,1,1,181893,1
*,*,*,598,France,Female,"[25,35[","[0,12[",111157,1,1,1,167376,0
*,*,*,635,Spain,Female,"[35,45[","[0,12[",0,2,1,1,61994,0
*,*,*,567,France,Female,"[45,55[","[0,12[",0,1,1,0,55362,0
*,*,*,674,France,Female,"[25,35[","[0,12[",85758,1,1,1,95481,0
*,*,*,639,Germany,Male,"[35,45[","[0,12[",128174,2,1,0,59093,0
*,*,*,684,Spain,Female,"[25,35[","[0,12[",0,2,1,0,188637,0
*,*,*,621,France,Male,"[35,45[","[0,12[",87619,1,1,0,143,0
*,*,*,637,Germany,Male,"[35,45[","[0,12[",135645,2,0,1,101383,1
*,*,*,670,Spain,Female,"[55,93[","[0,12[",175576,2,1,0,99062,1
*,*,*,781,France,Male,"[18,25[","[0,12[",107433,1,1,0,173843,0
*,*,*,614,Spain,Female,"[35,45[","[0,12[",179916,1,0,0,14666,1
*,*,*,674,Germany,Male,"[45,55[","[0,12[",106902,1,1,1,2079,1
*,*,*,850,France,Male,"[45,55[","[0,12[",0,1,1,0,187391,1
*,*,*,502,France,Male,"[45,55[","[0,12[",0,1,0,0,84663,0
*,*,*,768,France,Male,"[35,45[","[0,12[",0,3,0,0,60686,0
*,*,*,429,France,Female,"[35,45[","[0,12[",48024,1,1,0,74871,0
*,*,*,582,France,Male,"[35,45[","[0,12[",0,2,1,1,129893,0
*,*,*,712,France,Female,"[25,35[","[0,12[",0,2,1,1,190686,0
*,*,*,636,Germany,Male,"[25,35[","[0,12[",141787,2,1,1,109686,0
*,*,*,539,France,Female,"[35,45[","[0,12[",81132,1,1,0,167290,0
*,*,*,520,Spain,Male,"[45,55[","[0,12[",107023,1,1,0,32904,0
*,*,*,528,Spain,Male,"[35,45[","[0,12[",97474,2,1,1,159823,0
*,*,*,767,Spain,Male,"[25,35[","[0,12[",0,2,1,1,195668,0
*,*,*,756,France,Male,"[55,93[","[0,12[",0,1,1,1,11199,1
*,*,*,688,Spain,Female,"[18,25[","[0,12[",0,2,1,1,102195,0
*,*,*,627,Spain,Male,"[35,45[","[0,12[",100881,1,0,1,134665,0
*,*,*,550,France,Male,"[35,45[","[0,12[",140279,3,1,1,171457,1
*,*,*,367,Spain,Male,"[35,45[","[0,12[",93608,1,1,0,168817,1
*,*,*,850,Spain,Male,"[35,45[","[0,12[",146344,1,0,1,103902,0
*,*,*,645,Spain,Male,"[45,55[","[0,12[",0,1,0,1,174917,1
*,*,*,577,France,Male,"[35,45[","[0,12[",127261,1,1,0,56185,0
*,*,*,561,Germany,Male,"[45,55[","[0,12[",94754,1,1,1,26691,0
*,*,*,762,France,Male,"[35,45[","[0,12[",119547,1,1,1,42694,0
*,*,*,694,Spain,Male,"[35,45[","[0,12[",107043,1,1,1,102284,0
*,*,*,698,Spain,Male,"[25,35[","[0,12[",125427,2,0,0,27654,0
*,*,*,764,France,Female,"[35,45[","[0,12[",100481,1,1,0,124096,0
*,*,*,728,Germany,Female,"[35,45[","[0,12[",125885,2,1,0,54359,1
*,*,*,615,Spain,Male,"[35,45[","[0,12[",126773,1,1,1,55551,0
*,*,*,590,Spain,Female,"[45,55[","[0,12[",84475,2,1,1,190937,0
*,*,*,659,France,Female,"[35,45[","[0,12[",151106,1,1,1,140935,0
*,*,*,795,Germany,Male,"[35,45[","[0,12[",125903,2,1,1,127069,0
*,*,*,546,France,Female,"[45,55[","[0,12[",0,1,1,0,137332,1
*,*,*,652,Germany,Male,"[45,55[","[0,12[",121064,3,1,0,151482,1
*,*,*,492,Germany,Female,"[45,55[","[0,12[",151249,2,1,1,167238,0
*,*,*,790,France,Female,"[25,35[","[0,12[",141582,2,0,0,98309,0
*,*,*,575,France,Male,"[18,25[","[0,12[",0,2,1,1,119928,0
*,*,*,729,Spain,Female,"[35,45[","[0,12[",0,2,1,0,58268,1
*,*,*,705,Germany,Male,"[35,45[","[0,12[",72253,2,1,1,142515,0
*,*,*,644,France,Male,"[35,45[","[0,12[",93183,1,1,0,73882,0
*,*,*,662,France,Female,"[35,45[","[0,12[",166909,2,1,0,138871,1
*,*,*,791,Spain,Male,"[25,35[","[0,12[",0,1,1,0,89666,0
*,*,*,725,Spain,Female,"[25,35[","[0,12[",0,2,1,1,138525,0
*,*,*,692,France,Female,"[25,35[","[0,12[",0,2,1,0,195075,0
*,*,*,667,Spain,Male,"[35,45[","[0,12[",87202,1,1,1,77867,0
*,*,*,667,France,Male,"[25,35[","[0,12[",0,2,1,1,102909,0
*,*,*,612,France,Male,"[18,25[","[0,12[",182705,1,1,1,171837,0
*,*,*,771,Spain,Female,"[35,45[","[0,12[",0,2,0,1,92915,0
*,*,*,710,Germany,Male,"[55,93[","[0,12[",170113,2,0,1,10495,0
*,*,*,743,France,Male,"[35,45[","[0,12[",0,2,1,0,44265,0
*,*,*,635,Spain,Male,"[25,35[","[0,12[",0,2,0,0,117174,0
*,*,*,586,Spain,Male,"[35,45[","[0,12[",63874,1,1,0,83754,0
*,*,*,537,Spain,Female,"[35,45[","[0,12[",96939,1,1,1,102607,0
*,*,*,535,France,Female,"[45,55[","[0,12[",0,1,0,0,61820,1
*,*,*,563,France,Male,"[35,45[","[0,12[",106251,1,0,0,39546,0
*,*,*,558,France,Male,"[25,35[","[0,12[",73494,1,0,0,136301,0
*,*,*,657,France,Male,"[45,55[","[0,12[",0,2,0,0,37171,0
*,*,*,846,France,Female,"[25,35[","[0,12[",142389,2,0,1,68394,1
*,*,*,623,France,Female,"[35,45[","[0,12[",0,2,0,0,167162,0
*,*,*,620,Spain,Male,"[35,45[","[0,12[",0,2,1,1,15628,0
*,*,*,679,Spain,Female,"[35,45[","[0,12[",119183,1,0,0,121210,0
*,*,*,509,France,Male,"[55,93[","[0,12[",132388,2,1,1,170360,0
*,*,*,551,Spain,Male,"[25,35[","[0,12[",113873,1,1,1,85130,1
*,*,*,667,France,Female,"[35,45[","[0,12[",71787,2,1,1,67735,0
*,*,*,798,France,Male,"[35,45[","[0,12[",0,3,0,0,110783,0
*,*,*,577,France,Female,"[45,55[","[0,12[",0,1,1,1,158751,0
*,*,*,741,Spain,Male,"[45,55[","[0,12[",78738,1,1,1,13019,0
*,*,*,722,Spain,Female,"[45,55[","[0,12[",132089,1,1,1,128262,0
*,*,*,688,Germany,Male,"[45,55[","[0,12[",103400,1,0,0,129871,0
*,*,*,678,France,Male,"[35,45[","[0,12[",107380,1,1,1,84460,0
*,*,*,710,Spain,Female,"[25,35[","[0,12[",119670,1,1,0,188022,0
*,*,*,815,Germany,Female,"[25,35[","[0,12[",135162,1,1,1,136071,0
*,*,*,678,France,Female,"[25,35[","[0,12[",0,1,1,1,148211,0
*,*,*,668,Germany,Male,"[35,45[","[0,12[",152958,2,1,1,159586,0
*,*,*,595,Spain,Male,"[35,45[","[0,12[",157085,1,1,0,134767,0
*,*,*,715,Spain,Male,"[35,45[","[0,12[",96799,2,1,1,4555,0
*,*,*,850,France,Male,"[25,35[","[0,12[",0,1,1,0,4862,1
*,*,*,804,France,Male,"[18,25[","[0,12[",0,2,1,0,173195,0
*,*,*,682,France,Male,"[55,93[","[0,12[",0,2,0,1,149604,0
*,*,*,628,Germany,Female,"[45,55[","[0,12[",155904,2,1,1,71160,0
*,*,*,735,France,Male,"[25,35[","[0,12[",119558,1,0,0,72928,0
*,*,*,499,France,Female,"[18,25[","[0,12[",176511,1,1,1,153920,0
*,*,*,596,Spain,Female,"[25,35[","[0,12[",0,2,1,0,8125,0
*,*,*,651,France,Female,"[25,35[","[0,12[",144582,1,1,1,87610,0
*,*,*,714,France,Male,"[45,55[","[0,12[",0,1,1,0,152168,1
*,*,*,626,Germany,Male,"[35,45[","[0,12[",181671,2,1,1,57531,0
*,*,*,611,France,Male,"[25,35[","[0,12[",0,2,1,1,148888,0
*,*,*,510,France,Female,"[25,35[","[0,12[",0,2,0,1,28515,0
*,*,*,578,Spain,Male,"[25,35[","[0,12[",0,2,0,0,6947,0
*,*,*,743,Germany,Male,"[55,93[","[0,12[",131936,1,1,1,96400,1
*,*,*,700,France,Female,"[25,35[","[0,12[",110923,2,1,1,161846,1
*,*,*,718,France,Female,"[25,35[","[0,12[",108692,1,1,0,63031,0
*,*,*,591,France,Male,"[35,45[","[0,12[",99886,2,1,1,88695,0
*,*,*,643,Spain,Male,"[25,35[","[0,12[",0,2,1,1,116046,0
*,*,*,728,France,Male,"[35,45[","[0,12[",122690,2,0,0,106978,1
*,*,*,562,France,Male,"[25,35[","[0,12[",111100,2,0,0,140650,0
*,*,*,570,Germany,Male,"[35,45[","[0,12[",107857,2,1,0,127529,0
*,*,*,562,Spain,Male,"[35,45[","[0,12[",165445,2,1,0,85787,0
*,*,*,671,France,Male,"[25,35[","[0,12[",116235,1,1,0,172096,0
*,*,*,721,France,Female,"[45,55[","[0,12[",120109,1,0,1,183422,0
*,*,*,559,Spain,Female,"[35,45[","[0,12[",139129,1,0,1,32636,0
*,*,*,648,Spain,Male,"[25,35[","[0,12[",0,1,1,0,133653,0
*,*,*,554,France,Female,"[25,35[","[0,12[",92607,2,1,0,192710,0
*,*,*,633,France,Male,"[55,93[","[0,12[",103997,1,1,1,103159,0
*,*,*,741,Germany,Male,"[35,45[","[0,12[",128016,1,1,0,58440,0
*,*,*,489,Germany,Male,"[25,35[","[0,12[",79461,2,1,1,167974,0
*,*,*,850,Spain,Male,"[45,55[","[0,12[",109800,2,1,1,12458,1
*,*,*,787,France,Female,"[35,45[","[0,12[",0,2,1,1,84152,0
*,*,*,850,France,Female,"[25,35[","[0,12[",92899,2,1,0,97466,0
*,*,*,561,Germany,Female,"[45,55[","[0,12[",102025,1,1,0,133052,1
*,*,*,823,Germany,Female,"[45,55[","[0,12[",124955,1,0,1,131260,1
*,*,*,704,Germany,Female,"[35,45[","[0,12[",102556,2,1,0,171971,1
*,*,*,824,Germany,Male,"[45,55[","[0,12[",133231,1,1,1,67885,0
*,*,*,545,Spain,Female,"[35,45[","[0,12[",0,2,1,1,82615,0
*,*,*,700,France,Female,"[35,45[","[0,12[",0,2,1,0,130789,0
*,*,*,559,Spain,Male,"[35,45[","[0,12[",145874,1,1,0,56311,1
*,*,*,783,France,Male,"[35,45[","[0,12[",0,2,1,0,109743,0
*,*,*,561,France,Male,"[25,35[","[0,12[",0,2,1,0,7797,0
*,*,*,596,Spain,Female,"[55,93[","[0,12[",134208,1,1,1,13455,0
*,*,*,441,France,Male,"[55,93[","[0,12[",140614,1,0,1,174381,0
*,*,*,531,Germany,Female,"[25,35[","[0,12[",109570,2,1,1,172050,0
*,*,*,569,France,Female,"[35,45[","[0,12[",0,2,0,0,134395,0
*,*,*,561,Spain,Female,"[25,35[","[0,12[",0,2,1,0,191388,0
*,*,*,571,France,Female,"[35,45[","[0,12[",104784,2,0,1,178513,0
*,*,*,631,France,Female,"[25,35[","[0,12[",124379,1,1,0,106893,0
*,*,*,785,France,Female,"[35,45[","[0,12[",130148,1,1,0,163798,1
*,*,*,552,*,*,*,*,144963,1,1,*,58845,1
*,*,*,721,France,Female,"[55,93[","[0,12[",44021,1,1,0,65864,1
*,*,*,659,Spain,Male,"[55,93[","[0,12[",151676,1,0,1,49979,0
*,*,*,566,France,Male,"[35,45[","[0,12[",142121,1,1,0,79616,0
*,*,*,586,Spain,Female,"[35,45[","[0,12[",0,1,1,0,102889,0
*,*,*,446,*,*,*,*,136203,1,1,*,176744,0
*,*,*,619,France,Female,"[35,45[","[0,12[",132293,1,1,0,65683,0
*,*,*,663,Spain,Female,"[25,35[","[0,12[",61275,2,1,0,136054,0
*,*,*,848,Spain,Male,"[35,45[","[0,12[",120047,2,1,0,84711,0
*,*,*,477,Spain,Male,"[25,35[","[0,12[",0,2,0,1,184061,0
*,*,*,707,France,Female,"[25,35[","[0,12[",82788,2,0,0,91424,0
*,*,*,710,Spain,Male,"[55,93[","[0,12[",131078,2,1,0,119349,1
*,*,*,535,France,Male,"[35,45[","[0,12[",119272,1,0,0,195897,1
*,*,*,804,France,Female,"[55,93[","[0,12[",0,2,0,1,147996,0
*,*,*,590,Spain,Female,"[18,25[","[0,12[",0,2,1,0,196790,0
*,*,*,427,Spain,Male,"[35,45[","[0,12[",0,2,1,1,82871,0
*,*,*,507,Spain,Male,"[25,35[","[0,12[",0,2,1,0,67926,0
*,*,*,627,Spain,Female,"[25,35[","[0,12[",0,1,1,1,194314,0
*,*,*,753,France,Female,"[35,45[","[0,12[",155063,1,1,1,16461,0
*,*,*,540,France,Male,"[45,55[","[0,12[",109349,1,1,0,88703,1
*,*,*,699,France,Male,"[35,45[","[0,12[",0,2,0,0,83263,0
*,*,*,647,Spain,Male,"[45,55[","[0,12[",105603,2,1,1,157361,0
*,*,*,727,France,Female,"[25,35[","[0,12[",146652,1,1,1,173486,0
*,*,*,825,France,Male,"[25,35[","[0,12[",0,2,1,1,31933,0
*,*,*,675,France,Female,"[45,55[","[0,12[",0,1,1,1,80497,1
*,*,*,771,France,Female,"[55,93[","[0,12[",0,1,0,0,85877,1
*,*,*,589,Germany,Female,"[35,45[","[0,12[",92619,1,1,1,101179,0
*,*,*,534,France,Male,"[35,45[","[0,12[",0,1,0,0,143938,0
*,*,*,729,Germany,Male,"[25,35[","[0,12[",109677,1,1,1,25548,0
*,*,*,809,Spain,Male,"[25,35[","[0,12[",0,1,1,1,124046,0
*,*,*,539,Germany,Female,"[35,45[","[0,12[",116220,3,1,0,55804,1
*,*,*,611,Spain,Female,"[25,35[","[0,12[",0,2,1,1,3730,0
*,*,*,559,Spain,Female,"[35,45[","[0,12[",144471,1,1,1,18918,0
*,*,*,592,Spain,Male,"[35,45[","[0,12[",0,2,1,0,180426,0
*,*,*,673,Spain,Female,"[25,35[","[0,12[",0,1,1,1,72873,0
*,*,*,554,Germany,Female,"[35,45[","[0,12[",120847,1,1,0,7612,1
*,*,*,807,France,Male,"[35,45[","[0,12[",105799,2,1,0,34888,1
*,*,*,802,Spain,Male,"[35,45[","[0,12[",0,2,1,1,175044,0
*,*,*,631,France,Female,"[25,35[","[0,12[",137688,1,1,0,190067,0
*,*,*,649,France,Female,"[35,45[","[0,12[",0,2,0,1,109180,0
*,*,*,570,France,Female,"[25,35[","[0,12[",0,1,1,0,37092,0
*,*,*,605,France,Male,"[35,45[","[0,12[",0,1,0,1,119348,0
*,*,*,742,France,Male,"[25,35[","[0,12[",105239,1,1,1,19700,0
*,*,*,506,Spain,Male,"[45,55[","[0,12[",0,2,1,0,12017,0
*,*,*,712,France,Male,"[25,35[","[0,12[",182888,1,1,0,3061,0
*,*,*,579,France,Female,"[35,45[","[0,12[",175739,1,1,1,193131,0
*,*,*,561,France,Male,"[35,45[","[0,12[",100443,2,0,1,101694,0
*,*,*,709,France,Male,"[35,45[","[0,12[",0,2,1,1,81452,0
*,*,*,710,Spain,Female,"[45,55[","[0,12[",93657,1,0,1,141401,1
*,*,*,753,Germany,Female,"[45,55[","[0,12[",131161,1,1,0,197445,0
*,*,*,752,Spain,Female,"[35,45[","[0,12[",0,2,1,1,48505,0
*,*,*,603,Germany,Female,"[35,45[","[0,12[",145623,1,1,0,163182,0
*,*,*,690,France,Male,"[35,45[","[0,12[",101583,2,1,0,123775,0
*,*,*,707,Spain,Female,"[25,35[","[0,12[",132836,1,0,0,136877,0
*,*,*,686,Germany,Male,"[35,45[","[0,12[",129626,2,1,1,103221,0
*,*,*,691,France,Female,"[25,35[","[0,12[",40916,1,1,0,126214,1
*,*,*,714,France,Female,"[45,55[","[0,12[",88309,3,0,0,5863,1
*,*,*,663,Germany,Male,"[35,45[","[0,12[",143626,2,0,1,176487,0
*,*,*,445,France,Male,"[25,35[","[0,12[",145057,1,1,1,175894,0
*,*,*,553,France,Male,"[25,35[","[0,12[",116325,1,1,0,77304,0
*,*,*,735,Germany,Male,"[25,35[","[0,12[",160454,2,0,1,114957,0
*,*,*,687,Germany,Male,"[35,45[","[0,12[",134318,2,1,1,198065,0
*,*,*,550,France,Male,"[35,45[","[0,12[",0,1,1,1,179670,0
*,*,*,622,France,Male,"[25,35[","[0,12[",101487,1,1,1,8788,0
*,*,*,585,France,Female,"[35,45[","[0,12[",0,2,1,0,98621,1
*,*,*,652,Spain,Male,"[25,35[","[0,12[",156824,2,1,0,198252,0
*,*,*,499,*,*,*,*,126818,2,1,*,123270,0
*,*,*,850,France,Female,"[35,45[","[0,12[",0,2,1,0,179451,0
*,*,*,795,France,Female,"[35,45[","[0,12[",151845,1,1,1,135389,0
*,*,*,588,Germany,Male,"[35,45[","[0,12[",104356,1,1,0,94499,0
*,*,*,771,France,Male,"[35,45[","[0,12[",0,2,1,0,96271,0
*,*,*,688,Spain,Female,"[35,45[","[0,12[",0,1,1,0,25488,1
*,*,*,698,France,Male,"[35,45[","[0,12[",98401,2,0,0,25017,0
*,*,*,496,*,*,*,*,91680,2,1,*,163141,1
*,*,*,683,France,Female,"[25,35[","[0,12[",0,2,1,0,86620,0
*,*,*,769,France,Female,"[35,45[","[0,12[",0,1,0,1,21016,0
*,*,*,727,Germany,Male,"[35,45[","[0,12[",140419,1,1,1,113034,1
*,*,*,696,France,Male,"[25,35[","[0,12[",150857,1,0,1,8237,0
*,*,*,637,Germany,Male,"[35,45[","[0,12[",154310,1,1,1,125334,1
*,*,*,660,Germany,Female,"[18,25[","[0,12[",166070,2,0,0,90495,0
*,*,*,653,Spain,Female,"[35,45[","[0,12[",0,2,0,0,110526,0
*,*,*,589,France,Male,"[45,55[","[0,12[",0,2,1,0,170677,0
*,*,*,670,France,Female,"[35,45[","[0,12[",112334,1,1,1,65707,0
*,*,*,746,Spain,Female,"[25,35[","[0,12[",104834,1,0,0,71911,0
*,*,*,600,Spain,Male,"[35,45[","[0,12[",177657,1,1,1,77142,0
*,*,*,697,Germany,Female,"[55,93[","[0,12[",108071,2,1,1,16446,0
*,*,*,645,France,Male,"[35,45[","[0,12[",131411,1,1,1,194656,0
*,*,*,849,France,Female,"[35,45[","[0,12[",115465,1,1,0,103174,0
*,*,*,588,Germany,Female,"[45,55[","[0,12[",143280,2,1,0,31581,1
*,*,*,610,France,Male,"[35,45[","[0,12[",0,2,1,0,62233,0
*,*,*,776,France,Female,"[35,45[","[0,12[",169824,1,1,0,169292,0
*,*,*,608,Spain,Male,"[25,35[","[0,12[",86656,1,0,1,59890,0
*,*,*,516,Spain,Female,"[25,35[","[0,12[",0,2,1,1,58686,0
*,*,*,557,Spain,Male,"[25,35[","[0,12[",0,1,0,1,123428,0
*,*,*,712,Germany,Male,"[25,35[","[0,12[",145605,1,0,1,93884,0
*,*,*,719,France,Male,"[35,45[","[0,12[",155423,1,1,1,199841,0
*,*,*,779,Spain,Female,"[35,45[","[0,12[",0,2,1,1,138543,0
*,*,*,678,Germany,Female,"[35,45[","[0,12[",113383,1,1,1,135124,0
*,*,*,635,Spain,Female,"[35,45[","[0,12[",0,2,1,0,91087,0
*,*,*,591,France,Female,"[35,45[","[0,12[",142289,1,0,1,119639,0
*,*,*,681,Spain,Female,"[55,93[","[0,12[",173306,1,0,1,131965,0
*,*,*,517,France,Male,"[25,35[","[0,12[",115063,1,1,0,179056,0
*,*,*,584,France,Male,"[45,55[","[0,12[",172713,1,1,0,113861,0
*,*,*,532,France,Male,"[35,45[","[0,12[",0,2,1,1,132799,0
*,*,*,514,France,Male,"[25,35[","[0,12[",0,2,1,0,95857,0
*,*,*,667,*,*,*,*,138032,1,1,*,166318,0
*,*,*,679,France,Female,"[25,35[","[0,12[",112543,1,1,1,179435,0
*,*,*,756,Spain,Male,"[25,35[","[0,12[",145128,1,0,0,7555,0
*,*,*,671,France,Female,"[35,45[","[0,12[",132130,1,0,1,76069,0
*,*,*,670,France,Male,"[18,25[","[0,12[",114991,1,1,1,37393,0
*,*,*,691,France,Female,"[25,35[","[0,12[",128307,1,1,1,113581,0
*,*,*,638,France,Male,"[45,55[","[0,12[",139860,1,1,0,38967,0
*,*,*,452,France,Female,"[25,35[","[0,12[",0,2,0,1,75279,0
